Vehicle_ID,RSU_ID,Road_Segment_ID,Time_Slot,Area_Type,Road_Type,Weather_Condition,Traffic_Density_Level,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Vehicle_Direction_Change_deg,Inter_Vehicle_Distance_m,Vehicle_Density_per_km,Queue_Length,Avg_Stop_Time_s,Roadside_Unit_Load_pct,Edge_Server_Load_pct,Available_Bandwidth_Mbps,Channel_Gain_dB,Signal_Strength_dBm,SNR_dB,Packet_Size_KB,Packet_Generation_Rate_pps,Transmission_Power_mW,Receiving_Power_mW,Idle_Power_mW,Battery_Level_pct,Energy_Consumed_mJ,Residual_Energy_mJ,Hop_Count,Link_Stability_Index,Connection_Duration_s,Handover_Count,Neighbor_Node_Count,Road_Obstruction_Flag,Line_of_Sight_Flag,Attack_Alert_Flag,Data_Sensitivity_Level,QoS_Priority_Class,Sensor_Message_Count,Traffic_Camera_Message_Count,Roadside_Event_Message_Count,Local_Computation_Load_pct,Update_Payload_Size_KB,Processing_Delay_ms,Queueing_Delay_ms,Propagation_Delay_ms,End_to_End_Latency_ms,Jitter_ms,Routing_Overhead_packets,Control_Message_Count,Packet_Loss_Rate_pct,Packet_Delivery_Ratio_pct,Throughput_Mbps,Route_Change_Count,Route_Stability_Index,Resource_Utilization_pct,Network_Lifetime_Score,Privacy_Risk_Score,Communication_Reliability_Score,Energy_Efficiency_Score,target_transmission_category
VEH_00780,RSU_0103,SEG_0175,Early_Morning,Industrial,Flyover,Cloudy,Medium,44.4,1.861,25.29,44.94,50.46,14,13.88,39.81,62.1,82.88,-76.14,-71.83,21.89,43.62,73.31,330.52,181.54,43.15,97.66,50.758,4259.945,3,0.56,29.0,2,15,1,1,0,High,Background,107.78,96.61,29.02,38.41,260.12,35.939,12.941,7.608,69.872,8.09,34.94,30.33,5.956,93.234,70.917,3,0.5823,47.64,86.174,67.49,62.814,39.289,Moderate_Transmission
VEH_00262,RSU_0138,SEG_0134,Morning_Peak,Suburban,Straight_Road,Rainy,Medium,66.12,0.532,10.39,78.49,30.97,10,31.3,57.01,45.74,94.39,-83.92,-66.53,17.56,38.34,68.67,297.63,299.93,61.24,100.0,52.249,4328.171,1,0.5406,23.24,1,14,1,0,0,Low,Background,120.84,76.7,26.1,46.53,237.32,16.779,25.405,6.556,56.083,8.417,37.18,38.77,3.855,95.049,86.82,2,0.635,50.47,85.015,21.472,71.372,34.465,Efficient_Transmission
VEH_00730,RSU_0102,SEG_0066,Morning_Peak,Suburban,Flyover,Clear,High,44.55,0.195,13.94,43.48,53.25,6,19.07,54.05,56.48,110.9,-56.76,-57.45,32.3,29.14,116.38,233.79,93.16,48.8,55.4,45.306,2190.701,2,0.7057,9.27,1,12,0,0,0,Critical,Standard,139.04,90.44,25.45,56.38,307.0,23.053,22.889,6.399,51.032,7.529,28.85,39.26,0.1,98.369,107.977,2,0.8103,56.22,47.979,90.703,81.203,34.318,Efficient_Transmission
VEH_00283,RSU_0078,SEG_0393,Early_Morning,Suburban,Curved_Road,Clear,High,43.7,0.86,24.66,49.93,68.3,4,21.33,68.46,62.5,57.19,-59.94,-54.6,36.44,40.1,122.83,237.46,149.02,60.02,79.11,48.737,3464.308,7,0.716,29.36,3,11,1,1,0,High,High_Priority,104.63,95.72,39.55,60.93,273.05,27.309,22.409,15.803,83.69,11.051,60.32,59.5,4.952,92.703,35.952,0,0.7461,60.4,71.548,78.395,74.551,23.886,Moderate_Transmission
VEH_01491,RSU_0177,SEG_0365,Early_Morning,Highway,Intersection,Clear,Very_High,49.06,1.874,4.39,40.56,70.68,16,29.55,79.14,66.06,78.34,-55.52,-56.99,30.28,54.49,85.89,215.2,144.68,32.99,49.51,46.323,2134.344,4,0.8683,26.89,1,24,0,1,0,Low,High_Priority,215.46,76.93,33.41,93.32,366.43,13.986,23.173,13.193,49.18,10.702,21.51,58.39,3.101,96.623,66.876,3,0.9464,73.69,54.701,18.625,83.847,33.199,Highly_Efficient_Secure_Transmission
VEH_00362,RSU_0169,SEG_0279,Evening_Peak,Highway,Multi_Lane_Road,Cloudy,High,72.7,2.588,20.09,53.66,57.98,9,27.5,53.18,58.95,78.42,-66.12,-65.0,26.81,64.5,110.41,238.9,131.42,35.07,88.64,54.229,3718.241,1,0.5058,11.79,0,15,0,1,0,Medium,Background,144.43,85.13,30.51,64.75,197.06,28.244,23.106,3.972,51.16,9.854,27.02,35.61,4.581,95.452,74.838,1,0.6411,64.1,73.064,53.907,66.995,29.174,Moderate_Transmission
VEH_00441,RSU_0083,SEG_0363,Morning_Peak,Suburban,Curved_Road,Windy,High,37.09,1.316,12.14,45.17,77.4,11,21.44,54.77,52.53,51.83,-75.12,-88.97,29.99,27.93,108.43,297.85,195.67,36.65,80.55,59.096,3434.2,2,0.6567,20.5,2,22,0,1,0,High,Standard,155.76,103.88,35.64,69.01,224.35,18.273,27.819,7.453,59.486,10.151,35.42,54.43,5.049,93.907,42.2,7,0.5206,55.22,61.037,68.53,62.203,23.646,Poor_Transmission
VEH_02141,RSU_0030,SEG_0171,Night,Highway,Intersection,Clear,Medium,91.73,1.96,5.89,50.21,34.32,13,20.68,36.6,55.05,107.42,-58.24,-56.09,29.7,84.04,109.47,196.88,127.84,28.72,73.74,49.697,2993.826,3,0.564,20.59,2,8,0,1,0,High,High_Priority,101.24,34.73,25.28,28.26,130.48,25.328,23.787,4.771,64.463,10.532,24.05,39.14,2.048,98.041,93.308,0,0.7701,37.89,68.365,60.265,76.035,38.279,Efficient_Transmission
VEH_01645,RSU_0005,SEG_0051,Morning_Peak,Smart_City_Zone,Curved_Road,Cloudy,High,42.73,2.774,3.27,42.87,69.74,9,24.92,44.36,71.25,70.74,-75.63,-72.64,28.9,48.05,102.35,301.25,165.42,42.91,84.97,57.618,3675.394,6,0.7846,27.6,0,8,0,1,1,High,Standard,122.88,82.32,38.42,69.81,286.66,25.305,18.895,12.6,68.13,8.002,31.03,24.77,6.842,93.287,57.144,3,0.8695,52.53,83.996,86.643,75.958,28.613,Efficient_Transmission
VEH_00867,RSU_0119,SEG_0328,Evening_Peak,Smart_City_Zone,Straight_Road,Clear,Medium,64.1,1.387,8.38,40.28,40.76,7,30.01,40.0,46.86,90.72,-58.57,-43.41,35.43,28.58,75.16,328.8,121.76,65.01,57.8,40.859,2475.98,2,0.6888,31.52,0,11,0,1,0,Critical,Emergency,115.58,52.23,18.27,69.81,198.93,24.192,11.596,8.616,46.562,7.53,17.21,29.11,1.638,98.093,82.364,0,0.9238,52.46,65.959,89.262,82.47,29.556,Efficient_Transmission
VEH_01448,RSU_0223,SEG_0592,Morning_Peak,Urban,Intersection,Foggy,High,42.17,2.89,35.29,40.51,54.83,8,30.21,62.77,71.54,81.83,-83.67,-87.4,26.04,52.69,63.95,379.36,214.58,54.24,75.01,54.067,3241.784,3,0.5636,10.43,1,18,0,1,0,Medium,Standard,140.39,56.94,29.95,69.81,180.35,27.267,15.237,6.497,46.953,8.797,49.11,50.56,0.1,96.735,67.344,2,0.685,72.6,65.972,42.867,69.839,34.118,Moderate_Transmission
VEH_00142,RSU_0199,SEG_0145,Morning_Peak,Urban,Intersection,Clear,Low,48.19,2.709,13.67,94.86,35.6,5,19.6,34.04,30.24,103.8,-55.12,-55.65,28.19,20.57,66.48,197.96,170.7,59.42,70.96,27.166,3190.239,5,0.7122,23.16,0,13,1,1,0,Low,Emergency,75.73,31.14,1.0,37.5,218.66,13.898,12.806,12.67,42.483,9.118,21.71,26.76,1.517,96.786,92.223,1,0.8552,39.45,80.001,25.002,74.647,41.41,Highly_Efficient_Secure_Transmission
VEH_01315,RSU_0211,SEG_0274,Midday,Highway,Curved_Road,Rainy,Low,111.36,1.251,18.67,82.16,36.92,4,2.18,51.08,58.32,123.69,-95.84,-82.92,26.99,44.48,6.19,379.05,234.6,28.89,57.29,42.387,2342.973,1,0.3511,12.8,7,12,0,1,0,Medium,Standard,91.67,36.49,30.36,22.62,132.17,35.585,20.444,6.174,84.162,9.489,45.26,43.81,6.721,92.284,105.2,2,0.3216,45.74,37.597,36.151,53.384,34.728,Poor_Transmission
VEH_01456,RSU_0031,SEG_0155,Midday,Suburban,Curved_Road,Clear,High,38.41,1.185,29.06,41.03,64.62,13,20.98,69.7,70.13,93.21,-71.34,-50.44,31.7,52.68,81.04,302.5,175.9,19.72,83.5,53.691,3521.805,5,0.7039,34.11,2,24,0,1,0,High,Standard,170.99,62.43,13.31,55.0,236.09,17.099,16.236,7.531,47.155,8.469,42.89,44.81,3.253,96.204,75.354,3,0.7825,70.31,74.751,68.562,75.182,34.39,Efficient_Transmission
VEH_01876,RSU_0180,SEG_0508,Evening_Peak,Urban,Multi_Lane_Road,Clear,Very_High,23.41,2.516,18.63,58.52,70.41,12,32.75,72.71,74.37,19.65,-66.91,-68.23,23.48,52.69,123.79,335.61,187.98,52.13,67.14,61.755,2829.368,3,0.7669,27.13,0,30,0,1,0,Medium,Standard,181.47,103.33,45.57,67.53,159.17,31.682,18.465,7.261,60.84,12.573,32.47,44.96,0.671,98.4,10.754,5,0.9127,66.75,66.821,40.982,78.123,21.278,Efficient_Transmission
VEH_01848,RSU_0231,SEG_0363,Evening_Peak,Urban,Straight_Road,Clear,High,45.62,0.681,7.53,34.99,65.26,9,28.83,63.77,52.0,59.83,-71.53,-57.06,28.54,41.58,90.98,282.32,114.57,55.04,47.52,42.999,1998.324,3,0.7335,24.54,1,20,1,1,0,Medium,High_Priority,121.22,55.04,38.86,60.32,149.75,24.101,21.932,7.28,55.87,8.772,24.92,41.82,5.238,93.58,47.232,2,0.8878,56.89,54.487,48.374,74.843,22.839,Moderate_Transmission
VEH_01713,RSU_0216,SEG_0325,Evening_Peak,Industrial,Curved_Road,Clear,High,12.48,1.472,26.56,46.42,59.87,14,15.62,62.03,75.81,69.61,-68.34,-52.01,27.23,69.63,76.48,336.45,104.31,24.27,65.85,55.72,2727.961,6,0.7657,20.97,0,20,0,1,0,High,Standard,130.79,89.44,40.4,63.02,236.81,34.441,25.811,10.473,69.215,10.331,44.85,49.81,3.094,96.082,57.839,2,0.9382,66.41,65.194,71.612,79.438,26.109,Efficient_Transmission
VEH_00701,RSU_0226,SEG_0298,Midday,Industrial,Tunnel,Windy,High,45.13,1.173,23.44,38.67,53.01,8,20.99,42.94,78.62,77.03,-79.3,-77.43,24.01,63.65,127.5,275.28,142.68,49.42,86.78,64.084,3659.689,3,0.5828,18.13,0,24,1,1,0,High,High_Priority,61.98,76.07,51.35,88.52,214.41,21.447,24.964,2.767,55.168,12.224,35.61,42.93,4.136,93.99,63.657,4,0.6809,67.56,80.915,67.818,68.836,27.236,Moderate_Transmission
VEH_00998,RSU_0249,SEG_0494,Night,Suburban,Multi_Lane_Road,Windy,Medium,66.99,3.035,9.35,52.54,32.57,6,16.89,43.46,59.29,90.78,-79.83,-77.02,25.57,44.85,52.24,321.86,145.19,69.39,51.28,45.605,2064.957,3,0.5923,19.19,1,12,0,1,0,Low,Standard,125.09,65.8,22.12,50.31,138.03,18.245,20.59,6.71,51.395,12.573,24.24,20.24,5.238,94.403,77.227,2,0.7306,47.3,57.327,13.586,71.561,24.622,Moderate_Transmission
VEH_02097,RSU_0023,SEG_0546,Evening_Peak,Suburban,Curved_Road,Cloudy,Low,79.01,0.593,8.53,78.06,40.09,10,6.22,40.18,51.68,127.69,-64.3,-67.2,30.95,51.38,69.04,255.3,172.59,33.86,61.95,35.478,2532.584,2,0.5876,17.03,0,12,0,1,0,High,Emergency,53.52,21.02,35.4,46.8,117.09,29.894,22.43,10.546,63.847,5.42,16.7,36.26,2.03,97.566,117.276,1,0.7467,44.08,65.296,57.425,75.701,42.378,Efficient_Transmission
VEH_01326,RSU_0048,SEG_0304,Night,Highway,Multi_Lane_Road,Clear,Very_High,58.14,1.311,10.98,41.29,75.05,19,20.07,85.5,82.67,27.64,-59.16,-67.8,35.66,45.82,123.83,267.69,198.46,45.92,73.8,66.621,3069.385,1,0.9147,19.43,1,24,0,1,0,Low,Background,189.45,118.96,53.47,51.53,304.72,31.994,26.437,4.262,66.434,9.673,35.81,50.52,2.804,96.345,14.418,4,0.9645,79.3,68.797,29.881,85.963,15.692,Efficient_Transmission
VEH_00881,RSU_0109,SEG_0467,Evening_Peak,Urban,Straight_Road,Clear,Very_High,30.68,0.604,4.05,31.94,65.37,13,31.96,76.69,92.44,77.63,-59.67,-51.44,31.93,50.83,136.37,299.33,144.14,34.84,39.91,71.906,1588.26,5,0.7856,26.11,1,26,0,1,0,Low,Standard,227.01,81.31,38.83,76.83,317.19,35.669,18.133,8.796,64.521,12.382,45.0,41.21,2.324,96.801,61.495,3,0.869,85.51,41.984,18.885,78.166,12.481,Moderate_Transmission
VEH_01214,RSU_0040,SEG_0239,Early_Morning,Suburban,Straight_Road,Clear,Medium,59.43,0.3,43.41,44.97,30.83,8,21.24,52.75,52.2,102.84,-63.15,-66.49,21.45,38.77,96.6,233.72,186.32,52.57,65.05,44.272,2699.494,4,0.3934,2.0,2,18,0,1,0,Medium,Background,120.82,79.69,30.47,70.45,201.29,25.279,25.474,10.792,73.0,7.294,43.16,14.17,3.374,95.689,90.618,4,0.4046,58.24,49.359,41.925,59.469,33.794,Poor_Transmission
VEH_01160,RSU_0006,SEG_0517,Morning_Peak,Urban,Multi_Lane_Road,Clear,Medium,58.14,-0.011,12.04,76.99,39.14,5,14.84,47.29,38.64,88.35,-49.36,-61.07,27.4,21.45,72.04,293.81,162.19,38.17,81.67,36.472,3615.85,4,0.6601,14.92,2,15,0,0,0,Critical,Standard,94.62,66.46,21.14,73.02,263.59,19.022,10.855,13.67,48.293,8.868,35.75,37.97,2.881,97.069,82.461,1,0.7542,48.57,82.007,83.531,80.202,42.102,Highly_Efficient_Secure_Transmission
VEH_00555,RSU_0038,SEG_0176,Midday,Suburban,Multi_Lane_Road,Clear,Very_High,34.24,1.241,11.23,35.59,52.45,17,25.95,84.02,67.59,35.31,-58.76,-60.58,34.17,54.3,104.53,189.87,146.24,74.98,73.36,47.443,3151.002,3,0.8413,26.94,0,29,0,0,0,High,Standard,169.73,77.14,41.73,55.3,405.4,24.457,38.464,3.131,63.226,11.522,35.82,61.19,0.1,97.806,26.795,4,0.9697,62.54,72.637,60.058,86.481,34.059,Highly_Efficient_Secure_Transmission
VEH_00404,RSU_0169,SEG_0410,Evening_Peak,Urban,Straight_Road,Rainy,High,42.33,2.514,78.2,29.86,68.25,14,12.96,53.62,52.38,82.96,-84.38,-82.57,19.64,24.06,130.74,406.74,191.16,44.19,83.22,58.098,3448.365,4,0.3282,19.37,2,25,0,1,0,Medium,Background,191.02,41.42,28.81,59.68,243.18,15.508,25.597,7.565,54.528,12.566,57.76,68.16,2.184,96.68,68.615,3,0.3631,59.0,61.867,38.163,58.842,27.022,Poor_Transmission
VEH_00892,RSU_0100,SEG_0364,Midday,Highway,Straight_Road,Clear,Low,109.49,1.373,9.03,61.07,32.65,6,18.67,9.07,11.31,117.87,-59.8,-44.45,26.72,34.56,101.24,148.41,98.45,42.32,63.27,36.58,2664.819,3,0.3976,11.28,6,10,0,1,0,Low,High_Priority,121.46,27.22,23.09,49.48,110.55,6.517,12.506,8.274,47.118,8.363,37.59,43.05,5.187,95.04,110.109,4,0.3254,24.47,53.362,19.057,56.266,41.384,Poor_Transmission
VEH_00602,RSU_0027,SEG_0023,Evening_Peak,Highway,Straight_Road,Cloudy,Low,122.13,1.799,4.65,97.23,36.38,5,13.31,43.52,16.66,134.94,-60.76,-63.38,17.29,38.79,55.4,241.05,100.41,30.46,88.25,32.584,3894.391,1,0.2652,7.51,2,13,0,0,1,High,Standard,49.11,32.12,17.09,19.91,135.34,16.853,24.404,7.995,61.5,9.964,25.52,41.17,6.048,92.345,126.293,4,0.2905,35.2,68.42,73.697,50.435,52.938,Moderate_Transmission
VEH_01831,RSU_0203,SEG_0318,Morning_Peak,Suburban,Curved_Road,Foggy,Very_High,33.8,1.662,30.81,63.94,67.95,14,25.98,89.93,82.86,68.61,-110.0,-98.04,21.47,47.48,104.26,389.5,168.35,36.61,55.76,61.876,2264.525,2,0.4607,30.68,0,21,0,1,0,Medium,Standard,148.08,122.84,41.03,79.48,364.15,30.738,25.148,9.936,62.439,8.923,34.73,58.04,3.947,95.356,61.932,1,0.6763,82.9,48.544,53.65,69.188,15.492,Poor_Transmission
VEH_00341,RSU_0069,SEG_0525,Morning_Peak,Urban,Tunnel,Clear,Low,67.85,2.071,15.42,77.37,51.45,1,13.85,49.17,11.66,114.47,-61.93,-67.42,32.32,57.38,20.93,159.84,114.68,32.05,82.02,10.863,3673.833,4,0.5311,16.69,1,13,0,0,0,Critical,Standard,59.94,36.0,10.26,40.58,56.66,10.604,15.355,6.329,29.251,10.625,30.02,34.41,0.676,97.021,108.105,2,0.6628,32.45,80.601,81.137,76.193,57.942,Highly_Efficient_Secure_Transmission
VEH_01969,RSU_0057,SEG_0276,Early_Morning,Urban,Intersection,Foggy,Medium,40.22,2.995,23.85,47.63,52.01,10,20.92,33.91,38.1,93.05,-83.64,-88.36,24.67,37.79,103.59,419.3,206.48,56.89,54.31,46.887,2261.132,4,0.5529,24.44,1,9,1,1,0,High,Standard,151.08,14.57,15.83,61.78,170.29,27.011,28.797,8.855,73.87,7.299,28.23,37.59,6.936,91.988,83.657,0,0.6781,44.02,53.211,63.471,67.534,23.891,Poor_Transmission
VEH_00704,RSU_0017,SEG_0229,Midday,Highway,Intersection,Clear,Medium,92.04,1.451,2.22,58.99,41.29,7,19.23,51.43,45.8,108.54,-72.23,-64.67,39.12,40.94,38.94,284.64,140.04,49.51,56.64,45.823,2293.546,1,0.694,20.75,2,14,0,1,1,Low,Background,135.04,50.65,27.17,38.51,282.59,25.195,25.273,8.52,66.888,7.645,33.75,30.36,7.593,92.39,98.307,0,0.7588,48.51,54.801,38.682,80.973,27.662,Moderate_Transmission
VEH_00318,RSU_0244,SEG_0108,Evening_Peak,Urban,Intersection,Clear,Low,63.58,1.508,1.21,69.67,30.33,8,23.57,5.0,48.08,137.59,-55.83,-50.16,26.83,59.35,76.19,266.75,140.72,55.34,89.96,48.695,3879.526,3,0.6128,23.57,0,8,0,1,0,High,High_Priority,53.98,63.48,9.56,32.99,196.24,21.636,15.677,9.896,44.436,9.083,41.38,37.91,1.552,98.52,128.611,1,0.741,27.47,86.452,65.028,74.316,43.966,Highly_Efficient_Secure_Transmission
VEH_01387,RSU_0071,SEG_0176,Morning_Peak,Urban,Multi_Lane_Road,Clear,Medium,62.08,1.023,2.45,61.88,38.75,9,13.21,50.61,80.86,114.51,-64.66,-52.76,37.84,40.73,33.24,202.27,105.13,51.3,59.32,40.037,2551.98,7,0.83,31.75,1,17,0,1,0,Medium,Standard,60.71,65.46,19.18,43.51,142.87,31.775,9.171,12.441,56.376,7.968,37.77,43.72,0.1,99.167,102.176,2,0.9418,55.87,64.942,51.161,88.773,34.998,Highly_Efficient_Secure_Transmission
VEH_02430,RSU_0219,SEG_0320,Evening_Peak,Highway,Straight_Road,Cloudy,Medium,90.33,3.254,28.7,59.2,43.52,12,21.46,64.31,49.61,74.03,-67.74,-66.14,18.71,53.88,18.88,246.33,142.63,61.09,51.12,31.995,2223.593,2,0.3257,16.35,3,18,0,1,0,Critical,High_Priority,124.61,48.56,35.36,43.98,201.08,20.809,20.583,6.192,56.304,11.985,33.15,15.48,4.037,94.086,70.221,2,0.3991,59.27,39.882,81.715,57.217,38.09,Poor_Transmission
VEH_02281,RSU_0047,SEG_0286,Early_Morning,Highway,Flyover,Clear,Medium,92.44,1.944,14.33,54.61,48.85,4,25.28,57.77,37.83,60.15,-56.95,-67.06,34.61,56.73,115.47,223.03,152.85,48.73,85.03,49.378,3696.104,2,0.5988,28.41,0,11,1,1,0,Low,Background,88.71,56.4,22.62,44.16,137.05,20.63,21.828,5.786,53.569,10.02,17.99,35.89,2.246,97.47,54.108,3,0.6217,47.2,74.482,31.669,72.557,35.483,Efficient_Transmission
VEH_01801,RSU_0249,SEG_0329,Early_Morning,Urban,Multi_Lane_Road,Rainy,High,32.95,1.891,6.33,41.3,61.99,11,27.32,37.77,62.51,103.13,-87.52,-62.35,28.84,59.05,93.21,353.35,174.35,31.25,51.03,52.619,2072.926,7,0.8188,20.47,3,17,0,1,0,Medium,Standard,181.76,67.88,20.62,63.1,254.89,24.936,12.472,13.496,60.4,13.361,49.36,50.66,5.309,93.505,87.958,4,0.7777,50.33,53.573,49.22,71.265,24.884,Moderate_Transmission
VEH_01368,RSU_0079,SEG_0356,Evening_Peak,Suburban,Straight_Road,Clear,Medium,60.81,1.235,13.01,52.36,42.3,15,11.7,36.53,69.5,66.19,-56.87,-64.27,26.34,22.95,26.76,218.09,136.74,29.72,48.34,38.18,1975.549,2,0.6316,27.64,1,12,0,1,0,Medium,Emergency,139.99,54.49,18.49,48.99,145.44,26.113,28.291,4.126,55.552,7.708,33.77,30.96,3.536,94.245,51.681,0,0.7998,48.81,49.87,46.485,78.907,29.931,Moderate_Transmission
VEH_01573,RSU_0110,SEG_0014,Morning_Peak,Smart_City_Zone,Multi_Lane_Road,Clear,Medium,56.27,1.078,7.55,66.38,59.5,4,25.77,59.42,66.98,75.84,-67.7,-51.66,34.14,52.6,91.28,317.34,135.21,53.58,71.43,55.389,2999.949,2,0.6241,21.57,0,14,0,1,0,Low,Standard,115.5,47.04,11.17,54.6,132.66,34.048,12.549,6.296,52.769,9.177,9.33,20.44,1.469,96.292,69.533,1,0.8034,61.11,64.211,20.729,71.005,30.675,Efficient_Transmission
VEH_00817,RSU_0013,SEG_0275,Evening_Peak,Smart_City_Zone,Flyover,Clear,Medium,48.81,1.144,10.3,52.69,24.9,8,18.23,29.51,69.74,101.06,-62.25,-67.64,28.49,34.86,102.77,396.87,82.34,26.23,73.15,57.098,3085.582,5,0.6523,24.15,2,12,0,0,0,Medium,Background,136.21,46.98,21.3,37.85,160.88,28.195,13.385,10.611,56.779,11.349,48.52,40.94,3.335,95.757,86.737,1,0.7521,45.98,68.749,48.329,75.142,26.492,Moderate_Transmission
VEH_00553,RSU_0139,SEG_0071,Evening_Peak,Urban,Straight_Road,Foggy,Low,60.11,2.443,19.71,98.0,27.88,2,19.22,55.69,56.02,99.78,-93.47,-82.91,17.08,33.01,60.11,407.84,235.58,48.16,79.45,45.003,3295.838,3,0.4739,25.79,1,9,0,1,0,Medium,Background,60.95,46.96,1.0,34.51,144.26,18.565,15.115,6.404,39.963,12.315,25.62,11.52,3.911,95.479,85.56,0,0.6004,51.25,63.746,42.926,61.698,36.729,Moderate_Transmission
VEH_00856,RSU_0124,SEG_0195,Evening_Peak,Industrial,Straight_Road,Rainy,Low,48.74,0.187,8.1,99.12,40.64,5,20.14,46.51,25.34,83.49,-78.96,-86.46,25.85,48.88,76.74,302.16,202.23,49.86,85.6,41.433,3633.591,2,0.6096,14.6,7,8,0,0,0,Medium,High_Priority,57.24,54.06,8.67,44.49,169.02,20.85,16.325,6.525,65.661,7.015,25.64,21.5,10.172,91.284,70.907,3,0.4997,37.02,72.689,48.697,59.306,37.393,Moderate_Transmission
VEH_01813,RSU_0109,SEG_0523,Morning_Peak,Highway,Intersection,Foggy,High,67.01,1.874,14.07,37.77,72.58,9,27.53,84.8,51.16,73.95,-94.73,-91.39,20.46,43.35,76.99,399.34,296.47,47.32,47.36,48.898,1965.88,1,0.4578,26.29,0,15,1,0,1,Medium,Standard,124.94,76.63,20.97,41.47,259.91,20.464,16.564,2.507,50.183,10.634,26.69,56.73,10.695,87.641,61.986,0,0.5779,60.73,45.298,55.115,57.204,15.768,Poor_Transmission
VEH_00183,RSU_0090,SEG_0106,Midday,Smart_City_Zone,Intersection,Clear,Low,63.45,1.265,55.36,69.01,35.72,4,8.37,48.27,19.45,128.22,-54.7,-60.72,25.76,43.01,55.67,201.62,164.46,35.19,100.0,20.101,4363.749,2,0.4666,24.32,1,10,0,1,0,High,Emergency,66.21,50.47,27.79,49.17,112.04,11.603,24.628,4.451,44.315,6.465,31.82,35.69,0.1,99.699,129.427,0,0.6426,40.59,91.942,62.377,71.851,62.698,Highly_Efficient_Secure_Transmission
VEH_01575,RSU_0086,SEG_0196,Evening_Peak,Suburban,Intersection,Clear,Medium,60.63,1.354,15.09,54.41,59.97,13,19.06,53.39,45.36,65.65,-76.2,-44.03,34.84,38.77,65.55,180.16,132.85,44.55,62.62,38.124,2647.012,9,0.7226,25.31,0,13,0,0,0,Medium,Standard,104.87,54.08,13.5,60.92,223.43,18.174,25.878,18.699,61.09,8.168,51.6,44.32,0.1,98.823,60.373,0,0.976,53.51,67.708,51.461,82.62,36.222,Highly_Efficient_Secure_Transmission
VEH_00397,RSU_0092,SEG_0145,Evening_Peak,Industrial,Straight_Road,Foggy,High,25.19,2.36,61.71,34.61,75.61,13,31.9,66.99,63.56,68.85,-100.68,-85.4,23.52,36.58,87.91,351.4,180.61,32.36,90.73,49.729,3933.728,5,0.6121,30.5,0,19,0,0,0,Critical,Standard,140.42,71.99,17.26,72.44,250.03,27.908,25.552,6.51,60.658,8.391,46.41,41.77,3.448,96.71,63.777,1,0.8016,68.53,80.15,88.274,73.975,39.846,Efficient_Transmission
VEH_01728,RSU_0024,SEG_0350,Evening_Peak,Highway,Flyover,Clear,Medium,86.9,1.383,23.88,65.22,41.43,5,17.4,72.03,60.54,116.24,-64.5,-61.58,36.17,51.63,82.6,281.84,82.65,49.23,64.5,45.638,2804.524,7,0.4939,36.17,3,19,0,1,0,Low,Standard,110.79,47.26,17.49,7.61,114.51,19.482,26.912,11.735,73.982,11.989,39.09,46.32,1.803,97.124,107.537,1,0.5423,47.96,55.918,18.552,62.448,35.288,Moderate_Transmission
VEH_01518,RSU_0221,SEG_0424,Morning_Peak,Suburban,Curved_Road,Clear,Medium,49.49,1.653,10.02,69.21,36.57,8,18.21,26.47,54.14,110.09,-65.77,-62.18,28.68,22.83,72.38,229.63,124.76,59.58,80.01,50.825,3454.426,3,0.6801,26.44,2,15,0,1,0,Medium,Background,113.9,37.35,13.62,32.03,152.51,22.425,20.731,8.151,51.76,6.987,25.87,46.89,2.674,94.373,92.2,3,0.7085,41.0,69.89,31.142,68.248,36.823,Efficient_Transmission
VEH_00907,RSU_0073,SEG_0471,Morning_Peak,Industrial,Curved_Road,Clear,Very_High,36.55,1.262,17.97,49.78,63.37,18,14.46,68.21,71.84,71.56,-60.71,-51.65,25.18,42.21,138.13,292.51,176.19,52.51,86.25,64.851,3634.17,1,0.7109,14.3,2,23,1,1,0,High,Standard,183.86,71.07,43.37,73.22,283.24,24.084,29.964,3.26,66.636,11.308,36.44,60.49,8.663,89.758,56.469,2,0.6693,73.9,72.588,72.228,64.294,23.515,Moderate_Transmission
VEH_01357,RSU_0234,SEG_0216,Midday,Urban,Curved_Road,Foggy,Very_High,30.22,3.294,27.56,31.88,57.74,18,32.58,78.44,89.47,58.68,-89.83,-72.94,19.93,20.56,128.42,431.35,181.31,50.72,53.05,70.536,2149.026,6,0.5765,16.77,2,16,0,1,0,Medium,High_Priority,156.39,96.67,37.53,48.42,295.19,33.201,32.84,6.633,79.677,14.652,43.15,61.52,7.137,91.329,46.804,3,0.5719,78.16,38.295,54.364,56.849,7.083,Poor_Transmission
VEH_02175,RSU_0004,SEG_0093,Evening_Peak,Urban,Flyover,Rainy,Very_High,30.14,2.699,10.27,31.73,59.71,11,25.36,79.76,74.99,59.44,-84.62,-86.25,17.04,39.8,122.08,336.95,161.99,32.24,48.46,66.955,1904.353,8,0.6772,23.35,1,16,0,1,0,Medium,High_Priority,203.95,90.26,40.03,81.5,276.04,22.97,25.455,16.406,68.408,14.11,60.36,73.2,7.738,91.999,49.168,1,0.7702,83.7,45.791,48.362,67.72,13.318,Poor_Transmission
